;;;;Time;Utility;Complete
AECS;(5)-anonymity;1.0;SS13ACS_25;654.0;0.3068193888751194;false
AECS;(5)-anonymity;1.0;SS13ACS_25;681.0;0.31321009560634566;false
AECS;(5)-anonymity;1.0;SS13ACS_25;709.0;0.3195664806043211;false
AECS;(5)-anonymity;1.0;SS13ACS_25;882.0;0.3704289172402506;false
AECS;(5)-anonymity;1.0;SS13ACS_25;909.0;0.38849382040718633;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1109.0;0.43874821310639456;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1336.0;0.4636169737853726;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1373.0;0.4824590163934428;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1563.0;0.5138726175375096;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1609.0;0.5244977045964351;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1672.0;0.5255544840887175;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1790.0;0.547509962536092;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1808.0;0.5588328375213621;false
AECS;(5)-anonymity;1.0;SS13ACS_25;1835.0;0.5730710592081482;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2016.0;0.5901054699375599;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2034.0;0.6262448291711352;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2079.0;0.6291203537250524;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2260.0;0.6414884880927036;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2323.0;0.6694689004544567;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2484.0;0.6886025834342294;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2601.0;0.7020480736598249;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2705.0;0.7188206377422257;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2813.0;0.721442973612694;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2884.0;0.7240583072511982;false
AECS;(5)-anonymity;1.0;SS13ACS_25;2925.0;0.7413169712265072;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3033.0;0.7455841607019165;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3146.0;0.7624667410522701;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3280.0;0.7641388082953392;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3365.0;0.7790572352373928;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3499.0;0.7839785569810039;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3584.0;0.801807482135351;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3856.0;0.8034116840027439;false
AECS;(5)-anonymity;1.0;SS13ACS_25;3936.0;0.8232354713374472;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4074.0;0.8255862212077193;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4153.0;0.8487704918032786;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4229.0;0.8495333228641071;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4291.0;0.8510570802889831;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4370.0;0.8817445198679938;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4517.0;0.8854165969381949;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4596.0;0.9142620974912565;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4732.0;0.9170957369158232;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4802.0;0.9401308360266344;false
AECS;(5)-anonymity;1.0;SS13ACS_25;4932.0;0.9428821356832761;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5001.0;0.966589972198255;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5124.0;0.9692583067979503;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5198.0;0.9765535646206633;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5258.0;0.9798490661762375;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5292.0;0.9844414086217365;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5295.0;0.9864019710035061;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5330.0;0.9896595208070619;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5364.0;0.9941990982663321;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5402.0;0.996782213962366;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5444.0;0.9980708061207204;false
AECS;(5)-anonymity;1.0;SS13ACS_25;5473.0;1.0;false
AECS;(5)-anonymity;1.0;SS13ACS_30;12.0;0.0;false
AECS;(5)-anonymity;1.0;SS13ACS_30;20.0;0.9562530894710825;false
AECS;(5)-anonymity;1.0;SS13ACS_30;329.0;0.974859429065744;false
AECS;(5)-anonymity;1.0;SS13ACS_30;340.0;0.9795205811896226;false
AECS;(5)-anonymity;1.0;SS13ACS_30;627.0;0.9867408682302568;false
AECS;(5)-anonymity;1.0;SS13ACS_30;929.0;0.9896980778664763;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1235.0;0.9916698705626041;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1542.0;0.9919976869771217;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1553.0;0.9924212569278187;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1665.0;0.9925036393402478;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1675.0;0.9925387151744475;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1736.0;0.9926661573720398;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1861.0;0.9929268308881642;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1871.0;0.9932124184216315;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1983.0;0.9934992634211517;false
AECS;(5)-anonymity;1.0;SS13ACS_30;1993.0;0.9935617098801514;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2168.0;0.9937463077052915;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2178.0;0.9940938904095441;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2474.0;0.9943616699209822;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2485.0;0.9945934256055364;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2780.0;0.994738262277388;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2800.0;0.9947918932278793;false
AECS;(5)-anonymity;1.0;SS13ACS_30;2831.0;0.9948539997203476;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3044.0;0.994880465555206;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3086.0;0.9950546246257922;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3106.0;0.9950718255216525;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3137.0;0.9951317257906352;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3351.0;0.9951826970342456;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3392.0;0.9953667115458958;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3443.0;0.9954325259515572;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3483.0;0.9954488894949461;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3698.0;0.9955865464726149;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3718.0;0.9956265520874464;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3748.0;0.995690112973822;false
AECS;(5)-anonymity;1.0;SS13ACS_30;3840.0;0.9957295611743149;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4004.0;0.9958621146859019;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4024.0;0.9959083274439438;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4054.0;0.9959389728550467;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4085.0;0.9959998759651463;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4156.0;0.9960301352957558;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4309.0;0.9961350474762167;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4329.0;0.9963547735743323;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4624.0;0.9964193757459634;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4644.0;0.9966857047567433;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4928.0;0.9968285727546038;false
AECS;(5)-anonymity;1.0;SS13ACS_30;4948.0;0.9969816656582892;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5229.0;0.9970079381233462;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5259.0;0.9970536678707806;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5269.0;0.997201745148187;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5520.0;0.9972587965667551;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5550.0;0.9972839945048647;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5570.0;0.9973652235928049;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5580.0;0.9974085463672757;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5810.0;0.9974331729956004;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5840.0;0.997536801360624;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5860.0;0.9976268702349351;false
AECS;(5)-anonymity;1.0;SS13ACS_30;5881.0;0.997680307745839;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6101.0;0.9977391599937145;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6131.0;0.9979692139126164;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6391.0;0.9980254250037612;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6441.0;0.9981910442776701;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6680.0;0.9982398676897917;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6780.0;0.9983310306038858;false
AECS;(5)-anonymity;1.0;SS13ACS_30;6969.0;0.9984103390213943;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7118.0;0.9984313119233935;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7158.0;0.9984678382012965;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7257.0;0.9985453617455659;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7405.0;0.9985607455338136;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7415.0;0.9985811951485256;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7544.0;0.9986572550605723;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7692.0;0.9986673223579332;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7722.0;0.9987024221453288;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7831.0;0.9987818656874514;false
AECS;(5)-anonymity;1.0;SS13ACS_30;7979.0;0.9988162833644543;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8009.0;0.9988602356681943;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8118.0;0.998927945752312;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8265.0;0.9989853526549939;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8295.0;0.9990421869202427;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8403.0;0.9990984570736776;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8562.0;0.9991495496316852;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8592.0;0.9992184801137168;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8701.0;0.9992775390699267;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8848.0;0.999322545489738;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8878.0;0.9993671885149604;false
AECS;(5)-anonymity;1.0;SS13ACS_30;8986.0;0.9993938017271774;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9133.0;0.9994728752097777;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9162.0;0.9995033194814656;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9270.0;0.999529279632673;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9416.0;0.9996106754166799;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9552.0;0.9996361262573746;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9727.0;0.9996950463326272;false
AECS;(5)-anonymity;1.0;SS13ACS_30;9834.0;0.9997491821450051;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10008.0;0.9997904532657053;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10113.0;0.9998679920795247;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10458.0;0.999880131376012;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10551.0;0.9998922426695084;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10580.0;0.9999324126433415;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10709.0;0.9999444037032429;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10802.0;0.9999563672712224;false
AECS;(5)-anonymity;1.0;SS13ACS_30;10950.0;0.9999643277565727;false
AECS;(5)-anonymity;1.0;SS13ACS_30;11050.0;0.9999802123087355;false
AECS;(5)-anonymity;1.0;SS13ACS_30;11296.0;1.0;false
AECS;(0.01)-uniqueness;0.0;SS13ACS_15;262.0;0.0;true
AECS;(0.01)-uniqueness;0.0;SS13ACS_15;1171.0;1.0;true
AECS;(0.01)-uniqueness;0.0;SS13ACS_20;15673.0;1.0;true
AECS;(0.01)-uniqueness;0.0;SS13ACS_25;68495.0;1.0;true
AECS;(0.01)-uniqueness;0.0;SS13ACS_30;243373.0;0.0;true
AECS;(0.01)-uniqueness;0.0;SS13ACS_30;299575.0;0.9947365636703112;true
AECS;(0.01)-uniqueness;0.0;SS13ACS_30;299987.0;1.0;true
AECS;(0.01)-uniqueness;1.0;SS13ACS_15;87.0;0.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_15;305.0;0.13213673439390716;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_15;635.0;0.20637699137884372;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_15;896.0;0.4658707658635842;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_15;9835.0;1.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_20;441.0;0.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_20;2588.0;0.002470167917747517;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_20;4415.0;0.4649104686711065;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_20;16088.0;1.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;86.0;0.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;420.0;0.012068003500454507;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;957.0;0.022277264978794918;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;1188.0;0.02396688583073256;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;1263.0;0.029295106451793586;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;4481.0;0.0358388759632482;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;4663.0;0.03763986926635229;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;4734.0;0.048228357654369405;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;4864.0;0.05408327703431614;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;5359.0;0.07867787270029983;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;5768.0;0.33692966294747245;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;9711.0;0.3379551240271199;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;13482.0;0.3381414069799518;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;19114.0;0.33869995250776963;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;50881.0;0.5902204400235591;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_25;90718.0;1.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;53.0;0.0;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;95.0;0.5326901669225946;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;1056.0;0.8449550499571881;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;2568.0;0.9627818593027145;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;12323.0;0.9630640116239443;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;18140.0;0.9644203763863407;false
AECS;(0.01)-uniqueness;1.0;SS13ACS_30;78512.0;1.0;false
Loss;(5)-anonymity;0.0;SS13ACS_15;571.0;0.12338936914112143;false
Loss;(5)-anonymity;0.0;SS13ACS_15;1509.0;0.33638802781416494;false
Loss;(5)-anonymity;0.0;SS13ACS_15;8190.0;0.3481092771954144;false
Loss;(5)-anonymity;0.0;SS13ACS_15;23714.0;0.34810927719541596;false
Loss;(5)-anonymity;0.0;SS13ACS_15;36959.0;0.3761734995644865;false
Loss;(5)-anonymity;0.0;SS13ACS_15;41708.0;0.5568391426327743;false
Loss;(5)-anonymity;0.0;SS13ACS_15;55143.0;0.5683254816611428;false
Loss;(5)-anonymity;0.0;SS13ACS_15;78219.0;0.5843702553025263;false
Loss;(5)-anonymity;0.0;SS13ACS_15;112294.0;0.7728721064940065;false
Loss;(5)-anonymity;0.0;SS13ACS_15;270824.0;0.7998514568744186;false
Loss;(5)-anonymity;0.0;SS13ACS_15;324420.0;0.8110788445768193;false
Loss;(5)-anonymity;0.0;SS13ACS_15;357502.0;0.8110788445768224;false
Loss;(5)-anonymity;0.0;SS13ACS_15;590884.0;1.0;false
Loss;(5)-anonymity;0.0;SS13ACS_20;2184.0;0.10127277788318279;false
Loss;(5)-anonymity;0.0;SS13ACS_20;3203.0;0.28939794424281656;false
Loss;(5)-anonymity;0.0;SS13ACS_20;9664.0;0.37643561771558354;false
Loss;(5)-anonymity;0.0;SS13ACS_20;15307.0;0.4748364675143957;false
Loss;(5)-anonymity;0.0;SS13ACS_20;34294.0;0.6352835172233758;false
Loss;(5)-anonymity;0.0;SS13ACS_20;40366.0;0.7317095471135725;false
Loss;(5)-anonymity;0.0;SS13ACS_20;54281.0;0.8157823979469854;false
Loss;(5)-anonymity;0.0;SS13ACS_20;209622.0;0.815782397946987;false
Loss;(5)-anonymity;0.0;SS13ACS_20;310963.0;0.9901813655044225;false
Loss;(5)-anonymity;0.0;SS13ACS_20;407532.0;0.9937035476854591;false
Loss;(5)-anonymity;0.0;SS13ACS_20;461819.0;1.0;false
Loss;(5)-anonymity;0.0;SS13ACS_25;4494.0;0.0;false
Loss;(5)-anonymity;0.0;SS13ACS_25;4495.0;0.09990557158951596;false
Loss;(5)-anonymity;0.0;SS13ACS_25;6492.0;0.18713760136854007;false
Loss;(5)-anonymity;0.0;SS13ACS_25;8312.0;0.320800693011949;false
Loss;(5)-anonymity;0.0;SS13ACS_25;23822.0;0.3651038302382877;false
Loss;(5)-anonymity;0.0;SS13ACS_25;25960.0;0.5042679086366703;false
Loss;(5)-anonymity;0.0;SS13ACS_25;50491.0;0.8123300599721791;false
Loss;(5)-anonymity;0.0;SS13ACS_25;129294.0;0.9803407664450705;false
Loss;(5)-anonymity;0.0;SS13ACS_25;377919.0;1.0;false
Loss;(5)-anonymity;0.0;SS13ACS_30;15427.0;0.01839423098654937;false
Loss;(5)-anonymity;0.0;SS13ACS_30;19828.0;0.3825420866237339;false
Loss;(5)-anonymity;0.0;SS13ACS_30;24568.0;0.5781404139682292;false
Loss;(5)-anonymity;0.0;SS13ACS_30;58411.0;0.8580356408550127;false
Loss;(5)-anonymity;0.0;SS13ACS_30;157540.0;0.9294569940816622;false
Loss;(5)-anonymity;0.0;SS13ACS_30;157541.0;0.9475106954792926;false
Loss;(5)-anonymity;0.0;SS13ACS_30;266600.0;0.947510695479299;false
Loss;(5)-anonymity;0.0;SS13ACS_30;278562.0;0.9557182630981145;false
Loss;(5)-anonymity;0.0;SS13ACS_30;290514.0;0.9737623430381188;false
Loss;(5)-anonymity;0.0;SS13ACS_30;386400.0;1.0;false
Loss;(5)-anonymity;1.0;SS13ACS_15;9.0;0.0;false
Loss;(5)-anonymity;1.0;SS13ACS_15;12.0;0.6895754923078362;false
Loss;(5)-anonymity;1.0;SS13ACS_15;109.0;0.8534314871115525;false
Loss;(5)-anonymity;1.0;SS13ACS_15;142.0;0.918807732951187;false
Loss;(5)-anonymity;1.0;SS13ACS_15;166.0;0.9280022321961457;false
Loss;(5)-anonymity;1.0;SS13ACS_15;169.0;0.9332250435923161;false
Loss;(5)-anonymity;1.0;SS13ACS_15;189.0;0.9413627393807077;false
Loss;(5)-anonymity;1.0;SS13ACS_15;192.0;1.0;false
Loss;(5)-anonymity;1.0;SS13ACS_20;12.0;0.0;false
Loss;(5)-anonymity;1.0;SS13ACS_20;18.0;0.424680059502692;false
Loss;(5)-anonymity;1.0;SS13ACS_20;211.0;0.5477300489694938;false
Loss;(5)-anonymity;1.0;SS13ACS_20;377.0;0.6143373981756443;false
Loss;(5)-anonymity;1.0;SS13ACS_20;520.0;0.642760113260145;false
Loss;(5)-anonymity;1.0;SS13ACS_20;536.0;0.7063657162269582;false
Loss;(5)-anonymity;1.0;SS13ACS_20;688.0;0.7379552109587456;false
Loss;(5)-anonymity;1.0;SS13ACS_20;833.0;0.7510194065862426;false
Loss;(5)-anonymity;1.0;SS13ACS_20;881.0;0.7579634344662605;false
Loss;(5)-anonymity;1.0;SS13ACS_20;911.0;0.7586945299470632;false
Loss;(5)-anonymity;1.0;SS13ACS_20;927.0;0.7678761246162941;false
Loss;(5)-anonymity;1.0;SS13ACS_20;932.0;0.7806215497267582;false
